gen,changes,best,avg,worst,best_genome
36,4,-0.857,-0.483,-0.143,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
37,4,-0.857,-0.482,-0.118,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
38,4,-0.857,-0.484,-0.143,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
39,4,-0.857,-0.482,-0.118,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
40,4,-0.857,-0.484,-0.111,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
41,4,-0.857,-0.487,-0.118,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
42,4,-0.857,-0.478,-0.167,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
43,4,-0.857,-0.480,-0.154,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
44,4,-0.857,-0.484,-0.111,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
45,4,-0.857,-0.483,-0.125,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
46,4,-0.857,-0.480,-0.143,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
47,4,-0.857,-0.483,-0.125,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
48,4,-0.857,-0.480,-0.167,"[P0] 1 32 0 34 20 9 23 25 31 2 27 42 16 38 7 30 8 10 26 39 6 29 30 31 5 40 31 0 21 33 38 8 39 2 7 1 1 33 2 2 11 12 24 1 1 39 41 24 2 3 41 41 1 29 30 10 15 41 8 36 31 19 37 28 33 29 13 1 0 26 0 17 10 20 22 28 30 4 8 14 10 11 25 29 4 38 29 0 13 24 15 6 24 18 40 27 7 13 13 25; [P1] 12 25 22 11 7 19 24 13 36 36 32 18 28 20 11 17 9 12 15 17 23 38 36 25 30 5 14 14 23 23 32 10 15 18 21 32 5 29 2 11 15 4 16 2 27 6 37 26 38 8 8 31 8 20 14 12 17 14 30 15 12 26 9 1 19 32 29 13 7 35 38 12 3 39 37 36 0 15 30 39 37 11 18 23 14 36 21 1 37 13 21 4 16 0 28 32 32 39 15 15; [P2] 29 0 24 2 40 25 0 23 19 18 17 7 36 15 28 37 15 21 18 8 42 13 41 13 26 1 41 39 19 10 26 13 20 2 30 20 8 11 28 23 36 25 4 25 38 33 30 9 28 9 10 8 17 24 13 38 22 41 1 28 20 6 14 1 21 6 9 34 8 2 38 20 15 17 12 42 1 16 7 40 28 25 30 23 38 18 5 7 34 10 26 28 25 28 11 5 0 26 36 8; [P3] 10 24 27 41 40 20 5 40 18 14 8 21 29 19 39 0 25 37 36 39 3 1 34 7 6 14 31 27 26 41 23 25 30 18 12 39 29 1 14 32 38 1 1 27 26 5 4 3 22 38 31 4 29 6 1 9 5 13 12 21 13 21 8 28 14 1 22 36 34 14 13 17 23 7 5 1 28 13 11 22 31 27 8 4 16 39 36 7 2 20 41 25 4 39 9 41 6 14 6 33; [P4] 22 36 27 15 0 8 32 39 0 33 26 38 33 1 28 1 33 14 20 6 19 11 6 28 12 18 18 2 30 25 35 35 27 25 19 7 39 35 9 32 22 33 39 28 34 18 16 34 24 21 26 28 29 0 37 18 25 35 12 15 5 34 24 19 12 11 26 37 41 2 25 34 41 27 31 38 12 14 18 40 38 16 37 12 42 15 35 16 0 1 16 7 38 10 32 20 23 0 25 37"
