gen,changes,best,avg,worst,best_genome
36,4,-0.941,-0.557,-0.143,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
37,4,-0.941,-0.560,-0.133,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
38,4,-0.941,-0.565,-0.133,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
39,4,-0.941,-0.558,-0.167,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
40,4,-0.941,-0.556,-0.143,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
41,4,-0.941,-0.558,-0.167,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
42,4,-0.941,-0.554,-0.125,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
43,4,-0.941,-0.558,-0.154,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
44,4,-0.941,-0.556,-0.154,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
45,4,-0.941,-0.553,-0.167,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
46,4,-0.941,-0.556,-0.154,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
47,4,-0.941,-0.549,-0.167,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
48,4,-0.941,-0.554,-0.154,"[P0] 13 2 17 22 0 42 28 35 18 11 20 39 21 28 37 1 21 19 34 16 41 10 14 40 37 41 30 9 40 20 2 26 26 5 31 40 21 41 20 33 3 39 34 40 2 16 5 18 12 35 23 11 7 18 21 16 16 26 1 31 31 37 7 2 42 11 14 36 24 29 25 40 7 34 14 20 37 41 5 42 4 15 19 21 39 7 17 19 41 1 1 3 10 25 27 32 39 1 14 14; [P1] 20 21 32 29 15 34 22 26 26 39 36 39 38 10 13 30 39 42 28 9 41 7 25 6 22 33 10 28 33 34 33 0 9 20 0 14 5 18 34 17 42 42 23 4 24 39 10 35 34 3 11 8 10 35 20 7 26 18 29 4 10 19 22 17 23 2 30 8 32 15 20 12 10 13 18 23 31 30 33 37 8 29 4 30 40 26 2 4 32 8 20 10 13 0 6 6 22 30 27 3; [P2] 24 0 26 5 36 21 37 41 0 23 6 13 1 27 35 37 42 11 27 0 29 26 11 30 41 22 32 2 23 22 19 1 14 26 11 22 38 36 39 40 16 2 15 26 25 32 37 27 16 21 5 14 30 5 25 29 38 6 5 15 11 14 20 32 16 13 38 25 39 24 38 28 28 17 14 40 26 39 10 18 27 41 26 41 17 2 36 5 1 31 4 34 41 26 9 33 35 36 24 21; [P3] 39 36 19 29 26 2 32 18 5 6 13 3 39 20 7 1 26 20 36 14 16 33 41 41 2 34 19 2 35 31 14 31 2 37 4 24 32 38 1 18 35 1 33 19 5 1 0 31 7 16 23 30 3 40 28 17 39 19 1 8 15 29 20 30 6 31 16 14 14 27 41 33 2 26 34 6 2 17 11 40 12 2 31 37 28 18 5 33 29 15 26 35 22 41 19 39 31 25 39 25; [P4] 35 13 41 11 13 4 41 4 25 37 17 19 9 29 14 1 9 33 37 2 41 19 38 41 14 25 25 39 13 1 12 13 32 20 0 39 27 18 15 2 2 6 21 15 26 16 26 14 11 0 9 7 25 39 1 32 13 13 1 30 7 36 9 16 14 8 4 7 10 39 1 32 40 8 30 2 17 14 38 37 26 1 31 2 5 22 34 22 3 34 0 37 1 22 20 1 30 36 20 26"
